id,City,url,State
284,Campo Peña Lopez,https://codigo-postal.co/argentina/buenos-aires/campo-pena-lopez/,Buenos Aires
285,Campo Rojas,https://codigo-postal.co/argentina/buenos-aires/campo-rojas/,Buenos Aires
286,Campo Sabate,https://codigo-postal.co/argentina/buenos-aires/campo-sabate/,Buenos Aires
287,Campo San Juan,https://codigo-postal.co/argentina/buenos-aires/campo-san-juan/,Buenos Aires
288,Campodonico,https://codigo-postal.co/argentina/buenos-aires/campodonico/,Buenos Aires
289,Campomar Viñedo,https://codigo-postal.co/argentina/buenos-aires/campomar-vinedo/,Buenos Aires
290,Cañada de Arias,https://codigo-postal.co/argentina/buenos-aires/canada-de-arias/,Buenos Aires
291,Cañada la Rica,https://codigo-postal.co/argentina/buenos-aires/canada-la-rica/,Buenos Aires
292,Cañada Mariano,https://codigo-postal.co/argentina/buenos-aires/canada-mariano/,Buenos Aires
293,Cañada Marta,https://codigo-postal.co/argentina/buenos-aires/canada-marta/,Buenos Aires
294,Cañada Seca,https://codigo-postal.co/argentina/buenos-aires/canada-seca/,Buenos Aires
295,Canal 15 Cerro de la Gloria,https://codigo-postal.co/argentina/buenos-aires/canal-15-cerro-de-la-gloria/,Buenos Aires
296,Canal Martin Irigoyen,https://codigo-postal.co/argentina/buenos-aires/canal-martin-irigoyen/,Buenos Aires
297,Canal N Alem 1A Sec,https://codigo-postal.co/argentina/buenos-aires/canal-n-alem-1a-sec/,Buenos Aires
298,Canal N Alem 2A Sec,https://codigo-postal.co/argentina/buenos-aires/canal-n-alem-2a-sec/,Buenos Aires
299,Cancha del Pollo,https://codigo-postal.co/argentina/buenos-aires/cancha-del-pollo/,Buenos Aires
300,Cangallo,https://codigo-postal.co/argentina/buenos-aires/cangallo/,Buenos Aires
301,Canning,https://codigo-postal.co/argentina/buenos-aires/canning/,Buenos Aires
302,Canonigo Gorriti,https://codigo-postal.co/argentina/buenos-aires/canonigo-gorriti/,Buenos Aires
303,Cantera Aguirre,https://codigo-postal.co/argentina/buenos-aires/cantera-aguirre/,Buenos Aires
304,Cantera Albion,https://codigo-postal.co/argentina/buenos-aires/cantera-albion/,Buenos Aires
305,Cantera la Aurora,https://codigo-postal.co/argentina/buenos-aires/cantera-la-aurora/,Buenos Aires
306,Cantera la Federacion,https://codigo-postal.co/argentina/buenos-aires/cantera-la-federacion/,Buenos Aires
307,Cantera la Movediza,https://codigo-postal.co/argentina/buenos-aires/cantera-la-movediza/,Buenos Aires
308,Cantera Monte Cristo,https://codigo-postal.co/argentina/buenos-aires/cantera-monte-cristo/,Buenos Aires
309,Cantera San Luis,https://codigo-postal.co/argentina/buenos-aires/cantera-san-luis/,Buenos Aires
310,Cantera Villalonga,https://codigo-postal.co/argentina/buenos-aires/cantera-villalonga/,Buenos Aires
311,Canteras de Gregorini,https://codigo-postal.co/argentina/buenos-aires/canteras-de-gregorini/,Buenos Aires
312,Cañuelas,https://codigo-postal.co/argentina/buenos-aires/canuelas/,Buenos Aires
313,Capdepont,https://codigo-postal.co/argentina/buenos-aires/capdepont/,Buenos Aires
314,Capilla del Señor,https://codigo-postal.co/argentina/buenos-aires/capilla-del-senor/,Buenos Aires
315,Capitan Castro,https://codigo-postal.co/argentina/buenos-aires/capitan-castro/,Buenos Aires
316,Capitan Sarmiento,https://codigo-postal.co/argentina/buenos-aires/capitan-sarmiento/,Buenos Aires
317,Carabelas,https://codigo-postal.co/argentina/buenos-aires/carabelas/,Buenos Aires
318,Carapachay,https://codigo-postal.co/argentina/buenos-aires/carapachay/,Buenos Aires
319,Cardenal Cagliero,https://codigo-postal.co/argentina/buenos-aires/cardenal-cagliero/,Buenos Aires
320,Carhue,https://codigo-postal.co/argentina/buenos-aires/carhue/,Buenos Aires
321,Cari Larquea,https://codigo-postal.co/argentina/buenos-aires/cari-larquea/,Buenos Aires
322,Carilo,https://codigo-postal.co/argentina/buenos-aires/carilo/,Buenos Aires
323,Carlos Beguerie,https://codigo-postal.co/argentina/buenos-aires/carlos-beguerie/,Buenos Aires
324,Carlos Casares,https://codigo-postal.co/argentina/buenos-aires/carlos-casares/,Buenos Aires
325,Carlos Keen,https://codigo-postal.co/argentina/buenos-aires/carlos-keen/,Buenos Aires
326,Carlos Lemee,https://codigo-postal.co/argentina/buenos-aires/carlos-lemee/,Buenos Aires
327,Carlos Maria Naon,https://codigo-postal.co/argentina/buenos-aires/carlos-maria-naon/,Buenos Aires
328,Carlos Salas,https://codigo-postal.co/argentina/buenos-aires/carlos-salas/,Buenos Aires
329,Carlos Spegazzini,https://codigo-postal.co/argentina/buenos-aires/carlos-spegazzini/,Buenos Aires
330,Carlos Tejedor,https://codigo-postal.co/argentina/buenos-aires/carlos-tejedor/,Buenos Aires
331,Carmen de Areco,https://codigo-postal.co/argentina/buenos-aires/carmen-de-areco/,Buenos Aires
332,Carmen de Patagones,https://codigo-postal.co/argentina/buenos-aires/carmen-de-patagones/,Buenos Aires
333,Casalins,https://codigo-postal.co/argentina/buenos-aires/casalins/,Buenos Aires
334,Casbas,https://codigo-postal.co/argentina/buenos-aires/casbas/,Buenos Aires
335,Cascada,https://codigo-postal.co/argentina/buenos-aires/cascada/,Buenos Aires
336,Caseros,https://codigo-postal.co/argentina/buenos-aires/caseros/,Buenos Aires
337,Casey,https://codigo-postal.co/argentina/buenos-aires/casey/,Buenos Aires
338,Castelar,https://codigo-postal.co/argentina/buenos-aires/castelar/,Buenos Aires
339,Castelli,https://codigo-postal.co/argentina/buenos-aires/castelli/,Buenos Aires
340,Castilla,https://codigo-postal.co/argentina/buenos-aires/castilla/,Buenos Aires
341,Cazon,https://codigo-postal.co/argentina/buenos-aires/cazon/,Buenos Aires
342,Centenario,https://codigo-postal.co/argentina/buenos-aires/centenario/,Buenos Aires
343,Centro Agricola el Pato,https://codigo-postal.co/argentina/buenos-aires/centro-agricola-el-pato/,Buenos Aires
344,Centro Guerrero,https://codigo-postal.co/argentina/buenos-aires/centro-guerrero/,Buenos Aires
345,Cerrito,https://codigo-postal.co/argentina/buenos-aires/cerrito/,Buenos Aires
346,Cerro Aguila,https://codigo-postal.co/argentina/buenos-aires/cerro-aguila/,Buenos Aires
347,Cerro de la Gloria Canal 15,https://codigo-postal.co/argentina/buenos-aires/cerro-de-la-gloria-canal-15/,Buenos Aires
348,Cerro de los Leones,https://codigo-postal.co/argentina/buenos-aires/cerro-de-los-leones/,Buenos Aires
349,Cerro Negro,https://codigo-postal.co/argentina/buenos-aires/cerro-negro/,Buenos Aires
350,Cerro Sotuyo,https://codigo-postal.co/argentina/buenos-aires/cerro-sotuyo/,Buenos Aires
351,Chacabuco,https://codigo-postal.co/argentina/buenos-aires/chacabuco/,Buenos Aires
352,Chacra Experimental Inta,https://codigo-postal.co/argentina/buenos-aires/chacra-experimental-inta/,Buenos Aires
353,Chala Quilca,https://codigo-postal.co/argentina/buenos-aires/chala-quilca/,Buenos Aires
354,Chancay,https://codigo-postal.co/argentina/buenos-aires/chancay/,Buenos Aires
355,Chapaleufu,https://codigo-postal.co/argentina/buenos-aires/chapaleufu/,Buenos Aires
356,Chapar,https://codigo-postal.co/argentina/buenos-aires/chapar/,Buenos Aires
357,Chapi Talo,https://codigo-postal.co/argentina/buenos-aires/chapi-talo/,Buenos Aires
358,Chas,https://codigo-postal.co/argentina/buenos-aires/chas/,Buenos Aires
359,Chascomus,https://codigo-postal.co/argentina/buenos-aires/chascomus/,Buenos Aires
360,Chasico,https://codigo-postal.co/argentina/buenos-aires/chasico/,Buenos Aires
361,Chenaut,https://codigo-postal.co/argentina/buenos-aires/chenaut/,Buenos Aires
362,Chiclana,https://codigo-postal.co/argentina/buenos-aires/chiclana/,Buenos Aires
363,Chillar,https://codigo-postal.co/argentina/buenos-aires/chillar/,Buenos Aires
364,Chivilcoy,https://codigo-postal.co/argentina/buenos-aires/chivilcoy/,Buenos Aires
365,Choique,https://codigo-postal.co/argentina/buenos-aires/choique/,Buenos Aires
366,Churruca,https://codigo-postal.co/argentina/buenos-aires/churruca/,Buenos Aires
367,City Bell,https://codigo-postal.co/argentina/buenos-aires/city-bell/,Buenos Aires
368,Ciudad Evita,https://codigo-postal.co/argentina/buenos-aires/ciudad-evita/,Buenos Aires
369,Ciudad Jardin del Palomar,https://codigo-postal.co/argentina/buenos-aires/ciudad-jardin-del-palomar/,Buenos Aires
370,Ciudad Madero,https://codigo-postal.co/argentina/buenos-aires/ciudad-madero/,Buenos Aires
371,Ciudadela,https://codigo-postal.co/argentina/buenos-aires/ciudadela/,Buenos Aires
372,Claraz,https://codigo-postal.co/argentina/buenos-aires/claraz/,Buenos Aires
373,Claudio C Molina,https://codigo-postal.co/argentina/buenos-aires/claudio-c-molina/,Buenos Aires
374,Claverie,https://codigo-postal.co/argentina/buenos-aires/claverie/,Buenos Aires
375,Claypole,https://codigo-postal.co/argentina/buenos-aires/claypole/,Buenos Aires
376,Cobo,https://codigo-postal.co/argentina/buenos-aires/cobo/,Buenos Aires
377,Cochrane,https://codigo-postal.co/argentina/buenos-aires/cochrane/,Buenos Aires
378,Colegio San Pablo,https://codigo-postal.co/argentina/buenos-aires/colegio-san-pablo/,Buenos Aires
379,Coliqueo,https://codigo-postal.co/argentina/buenos-aires/coliqueo/,Buenos Aires
380,Colman,https://codigo-postal.co/argentina/buenos-aires/colman/,Buenos Aires
381,Colon,https://codigo-postal.co/argentina/buenos-aires/colon/,Buenos Aires
382,Colonia Alberdi,https://codigo-postal.co/argentina/buenos-aires/colonia-alberdi/,Buenos Aires
383,Colonia Barga,https://codigo-postal.co/argentina/buenos-aires/colonia-barga/,Buenos Aires
384,Colonia Baron Hirsch,https://codigo-postal.co/argentina/buenos-aires/colonia-baron-hirsch/,Buenos Aires
385,Colonia Beethoven,https://codigo-postal.co/argentina/buenos-aires/colonia-beethoven/,Buenos Aires
386,Colonia Bella Vista,https://codigo-postal.co/argentina/buenos-aires/colonia-bella-vista/,Buenos Aires
387,Colonia Cuarenta y Tres,https://codigo-postal.co/argentina/buenos-aires/colonia-cuarenta-y-tres/,Buenos Aires
388,Colonia de Vac Chapadmalal,https://codigo-postal.co/argentina/buenos-aires/colonia-de-vac-chapadmalal/,Buenos Aires
389,Colonia Dr Gdor Udaondo,https://codigo-postal.co/argentina/buenos-aires/colonia-dr-gdor-udaondo/,Buenos Aires
390,Colonia el Balde,https://codigo-postal.co/argentina/buenos-aires/colonia-el-balde/,Buenos Aires
391,Colonia el Guanaco,https://codigo-postal.co/argentina/buenos-aires/colonia-el-guanaco/,Buenos Aires
392,Colonia el Pincen,https://codigo-postal.co/argentina/buenos-aires/colonia-el-pincen/,Buenos Aires
393,Colonia Escuela Argentina,https://codigo-postal.co/argentina/buenos-aires/colonia-escuela-argentina/,Buenos Aires
394,Colonia Ferrari,https://codigo-postal.co/argentina/buenos-aires/colonia-ferrari/,Buenos Aires
395,Colonia Hinojo,https://codigo-postal.co/argentina/buenos-aires/colonia-hinojo/,Buenos Aires
396,Colonia Hipolito Yrigoyen,https://codigo-postal.co/argentina/buenos-aires/colonia-hipolito-yrigoyen/,Buenos Aires
397,Colonia Hogar R Gutierrez,https://codigo-postal.co/argentina/buenos-aires/colonia-hogar-r-gutierrez/,Buenos Aires
398,Colonia Inchausti,https://codigo-postal.co/argentina/buenos-aires/colonia-inchausti/,Buenos Aires
399,Colonia la Beba,https://codigo-postal.co/argentina/buenos-aires/colonia-la-beba/,Buenos Aires
400,Colonia la Catalina,https://codigo-postal.co/argentina/buenos-aires/colonia-la-catalina/,Buenos Aires
401,Colonia la Celina,https://codigo-postal.co/argentina/buenos-aires/colonia-la-celina/,Buenos Aires
402,Colonia la Esperanza,https://codigo-postal.co/argentina/buenos-aires/colonia-la-esperanza/,Buenos Aires
403,Colonia la Estrella,https://codigo-postal.co/argentina/buenos-aires/colonia-la-estrella/,Buenos Aires
404,Colonia la Graciela,https://codigo-postal.co/argentina/buenos-aires/colonia-la-graciela/,Buenos Aires
405,Colonia la Invernada,https://codigo-postal.co/argentina/buenos-aires/colonia-la-invernada/,Buenos Aires
406,Colonia la Merced,https://codigo-postal.co/argentina/buenos-aires/colonia-la-merced/,Buenos Aires
407,Colonia la Nena,https://codigo-postal.co/argentina/buenos-aires/colonia-la-nena/,Buenos Aires
408,Colonia la Noria,https://codigo-postal.co/argentina/buenos-aires/colonia-la-noria/,Buenos Aires
409,Colonia la Reina,https://codigo-postal.co/argentina/buenos-aires/colonia-la-reina/,Buenos Aires
410,Colonia la Vanguardia,https://codigo-postal.co/argentina/buenos-aires/colonia-la-vanguardia/,Buenos Aires
411,Colonia la Vascongada,https://codigo-postal.co/argentina/buenos-aires/colonia-la-vascongada/,Buenos Aires
412,Colonia Laborderoy,https://codigo-postal.co/argentina/buenos-aires/colonia-laborderoy/,Buenos Aires
413,Colonia Lapin,https://codigo-postal.co/argentina/buenos-aires/colonia-lapin/,Buenos Aires
414,Colonia las Yescas,https://codigo-postal.co/argentina/buenos-aires/colonia-las-yescas/,Buenos Aires
415,Colonia Leven,https://codigo-postal.co/argentina/buenos-aires/colonia-leven/,Buenos Aires
416,Colonia los Alamos,https://codigo-postal.co/argentina/buenos-aires/colonia-los-alamos/,Buenos Aires
417,Colonia los Alfalfares,https://codigo-postal.co/argentina/buenos-aires/colonia-los-alfalfares/,Buenos Aires
418,Colonia los Bosques,https://codigo-postal.co/argentina/buenos-aires/colonia-los-bosques/,Buenos Aires
419,Colonia los Hornos,https://codigo-postal.co/argentina/buenos-aires/colonia-los-hornos/,Buenos Aires
420,Colonia los Huesos,https://codigo-postal.co/argentina/buenos-aires/colonia-los-huesos/,Buenos Aires
421,Colonia los Toldos,https://codigo-postal.co/argentina/buenos-aires/colonia-los-toldos/,Buenos Aires
422,Colonia los Tres Usaris,https://codigo-postal.co/argentina/buenos-aires/colonia-los-tres-usaris/,Buenos Aires
423,Colonia Mauricio,https://codigo-postal.co/argentina/buenos-aires/colonia-mauricio/,Buenos Aires
424,Colonia Miguel Esteverena,https://codigo-postal.co/argentina/buenos-aires/colonia-miguel-esteverena/,Buenos Aires
425,Colonia Monte la Plata,https://codigo-postal.co/argentina/buenos-aires/colonia-monte-la-plata/,Buenos Aires
426,Colonia Murature,https://codigo-postal.co/argentina/buenos-aires/colonia-murature/,Buenos Aires
427,Colonia Nac de Alienados,https://codigo-postal.co/argentina/buenos-aires/colonia-nac-de-alienados/,Buenos Aires
428,Colonia Nacional de Menores,https://codigo-postal.co/argentina/buenos-aires/colonia-nacional-de-menores/,Buenos Aires
429,Colonia Naviera,https://codigo-postal.co/argentina/buenos-aires/colonia-naviera/,Buenos Aires
430,Colonia Nieves,https://codigo-postal.co/argentina/buenos-aires/colonia-nieves/,Buenos Aires
431,Colonia Ocampo,https://codigo-postal.co/argentina/buenos-aires/colonia-ocampo/,Buenos Aires
432,Colonia Palantelen,https://codigo-postal.co/argentina/buenos-aires/colonia-palantelen/,Buenos Aires
433,Colonia Phillipson N 1,https://codigo-postal.co/argentina/buenos-aires/colonia-phillipson-n-1/,Buenos Aires
434,Colonia Pueblo Ruso,https://codigo-postal.co/argentina/buenos-aires/colonia-pueblo-ruso/,Buenos Aires
435,Colonia Rusa,https://codigo-postal.co/argentina/buenos-aires/colonia-rusa/,Buenos Aires
436,Colonia San Eduardo,https://codigo-postal.co/argentina/buenos-aires/colonia-san-eduardo/,Buenos Aires
437,Colonia San Enrique,https://codigo-postal.co/argentina/buenos-aires/colonia-san-enrique/,Buenos Aires
438,Colonia San Francisco,https://codigo-postal.co/argentina/buenos-aires/colonia-san-francisco/,Buenos Aires
439,Colonia San Martin,https://codigo-postal.co/argentina/buenos-aires/colonia-san-martin/,Buenos Aires
440,Colonia San Miguel,https://codigo-postal.co/argentina/buenos-aires/colonia-san-miguel/,Buenos Aires
441,Colonia San Pedro,https://codigo-postal.co/argentina/buenos-aires/colonia-san-pedro/,Buenos Aires
442,Colonia San Ramon,https://codigo-postal.co/argentina/buenos-aires/colonia-san-ramon/,Buenos Aires
443,Colonia Santa Maria,https://codigo-postal.co/argentina/buenos-aires/colonia-santa-maria/,Buenos Aires
444,Colonia Santa Mariana,https://codigo-postal.co/argentina/buenos-aires/colonia-santa-mariana/,Buenos Aires
445,Colonia Santa Rosa,https://codigo-postal.co/argentina/buenos-aires/colonia-santa-rosa/,Buenos Aires
446,Colonia Sere,https://codigo-postal.co/argentina/buenos-aires/colonia-sere/,Buenos Aires
447,Colonia Stegman,https://codigo-postal.co/argentina/buenos-aires/colonia-stegman/,Buenos Aires
448,Colonia Tapatta,https://codigo-postal.co/argentina/buenos-aires/colonia-tapatta/,Buenos Aires
449,Colonia Velez,https://codigo-postal.co/argentina/buenos-aires/colonia-velez/,Buenos Aires
450,Colonia Zambungo,https://codigo-postal.co/argentina/buenos-aires/colonia-zambungo/,Buenos Aires
451,Comahue Oeste,https://codigo-postal.co/argentina/buenos-aires/comahue-oeste/,Buenos Aires
452,Comandante Giribone,https://codigo-postal.co/argentina/buenos-aires/comandante-giribone/,Buenos Aires
453,Comandante Nicanor Otamendi,https://codigo-postal.co/argentina/buenos-aires/comandante-nicanor-otamendi/,Buenos Aires
454,Comodoro Py,https://codigo-postal.co/argentina/buenos-aires/comodoro-py/,Buenos Aires
455,Condarco,https://codigo-postal.co/argentina/buenos-aires/condarco/,Buenos Aires
456,Cooper,https://codigo-postal.co/argentina/buenos-aires/cooper/,Buenos Aires
457,Copetonas,https://codigo-postal.co/argentina/buenos-aires/copetonas/,Buenos Aires
458,Coraceros,https://codigo-postal.co/argentina/buenos-aires/coraceros/,Buenos Aires
459,Corazzi,https://codigo-postal.co/argentina/buenos-aires/corazzi/,Buenos Aires
460,Corbett,https://codigo-postal.co/argentina/buenos-aires/corbett/,Buenos Aires
461,Coronel Boerr,https://codigo-postal.co/argentina/buenos-aires/coronel-boerr/,Buenos Aires
462,Coronel Charlone,https://codigo-postal.co/argentina/buenos-aires/coronel-charlone/,Buenos Aires
463,Coronel Dorrego,https://codigo-postal.co/argentina/buenos-aires/coronel-dorrego/,Buenos Aires
464,Coronel Falcon,https://codigo-postal.co/argentina/buenos-aires/coronel-falcon/,Buenos Aires
465,Coronel Granada,https://codigo-postal.co/argentina/buenos-aires/coronel-granada/,Buenos Aires
466,Coronel Isleños,https://codigo-postal.co/argentina/buenos-aires/coronel-islenos/,Buenos Aires
467,Coronel Marcelino Freyre,https://codigo-postal.co/argentina/buenos-aires/coronel-marcelino-freyre/,Buenos Aires
468,Coronel Mon,https://codigo-postal.co/argentina/buenos-aires/coronel-mon/,Buenos Aires
469,Coronel Pringles,https://codigo-postal.co/argentina/buenos-aires/coronel-pringles/,Buenos Aires
470,Coronel Rodolfo Bunge,https://codigo-postal.co/argentina/buenos-aires/coronel-rodolfo-bunge/,Buenos Aires
471,Coronel Segui,https://codigo-postal.co/argentina/buenos-aires/coronel-segui/,Buenos Aires
472,Coronel Suarez,https://codigo-postal.co/argentina/buenos-aires/coronel-suarez/,Buenos Aires
473,Coronel Vidal,https://codigo-postal.co/argentina/buenos-aires/coronel-vidal/,Buenos Aires
